id,logicalLine_code,logiclLine_name,longitude,latitude,name,koName,enName,displayCode
"444","4","4호선","126.9329866","37.3580316","산본","산본","Sanbon","444"
"203","2","2호선","126.9910513","37.566288","을지로3가","을지로3가","Euljiro 3(sam)-ga","203"
"324","3","3호선","126.9441135","37.5888028","홍제","홍제","Hongje","324"
"445","4","4호선","126.9256222","37.3506088","수리산","수리산","Surisan","445"
"204","2","2호선","126.9977332","37.5666212","을지로4가","을지로4가","Euljiro 4(sa)-ga","204"
"325","3","3호선","126.9502664","37.5825064","무악재","무악재","Muakjae","325"
"446","4","4호선","126.9169139","37.3280071","대야미","대야미","Daeyami","446"
"205","2","2호선","127.0089225","37.5656726","동대문역사문화공원","동대문역사문화공원","Dongdaemun History & Culture Park","205"
"326","3","3호선","126.9579154","37.5744571","독립문","독립문","Dongnimmun","326"
"447","4","4호선","126.9037869","37.3123686","반월","반월","Banwol","447"
"206","2","2호선","127.0194523","37.5656686","신당","신당","Sindang","206"
"327","3","3호선","126.9735674","37.5758787","경복궁","경복궁","Gyeongbokgung","327"
"448","4","4호선","126.8666096","37.3028535","상록수","상록수","Sangnoksu","448"
"569","5","5호선","127.1362473","37.5276917","둔촌동","둔촌동","Dunchon-dong","P549"
"11430","114","서해선","126.8100031","37.334407","선부","선부","Seonbu","S25"
"207","2","2호선","127.0294629","37.5643212","상왕십리","상왕십리","Sangwangsimni","207"
"328","3","3호선","126.9854905","37.5765649","안국","안국","Anguk","328"
"449","4","4호선","126.8538834","37.3094844","한대앞","한대앞","Hangyang Univ. at Ansan","449"
"208","2","2호선","127.0372542","37.5612277","왕십리","왕십리","Wangsimni","208"
"329","3","3호선","126.9918423","37.5716572","종로3가","종로3가","Jongno 3(sam)-ga","329"
"11432","114","서해선","126.7957181","37.313153","시우","시우","Siu","S27"
"209","2","2호선","127.0436383","37.5556316","한양대","한양대","Hanyang Univ.","209"
"11431","114","서해선","126.8080167","37.320001","초지","초지","Choji","S26"
"11433","114","서해선","126.7867872","37.3025729","원시","원시","Wonsi","S28"
"20115","21","인천1호선","126.7226228","37.5381803","경인교대입구","경인교대입구","Gyeong-in Nat'l Univ. of Education","I115"
"20236","22","인천2호선","126.7595937","37.4396638","운연(서창)","운연(서창)","Unyeon","I227"
"20114","21","인천1호선","126.7281452","37.5433016","계산","계산","Gyesan","I114"
"20235","22","인천2호선","126.7528261","37.4484981","인천대공원","인천대공원","Incheon Grand Park","I226"
"20113","21","인천1호선","126.738672","37.5450986","임학","임학","Imhak","I113"
"20234","22","인천2호선","126.7366655","37.448176","남동구청","남동구청","Namdong-gu Office","I225"
"20112","21","인천1호선","126.7449949","37.553537","박촌","박촌","Bakchon","I112"
"20233","22","인천2호선","126.7317828","37.4549676","만수","만수","Mansu","I224"
"20111","21","인천1호선","126.7424923","37.5666362","귤현","귤현","Gyulhyeon","I111"
"20232","22","인천2호선","126.7196193","37.4558728","모래내시장","모래내시장","Moraenae Market","I223"
"20110","21","인천1호선","126.736411","37.5714532","계양","계양","Gyeyang","I110"
"20231","22","인천2호선","126.7107966","37.4567527","석천사거리","석천사거리","Seokcheon Sageori","I222"
"20230","22","인천2호선","126.7011404","37.4568992","인천시청","인천시청","Incheon City Hall","I221"
"20119","21","인천1호선","126.7222774","37.4984557","부평시장","부평시장","Bupyeong Market","I119"
"20118","21","인천1호선","126.7205867","37.5084365","부평구청","부평구청","Bupyeong-gu Office","I118"
"570","5","5호선","127.1308466","37.5158827","올림픽공원","올림픽공원","Olympic Park","P550"
"20117","21","인천1호선","126.7215587","37.5170688","갈산","갈산","Galsan","I117"
"450","4","4호선","126.8389741","37.3160361","중앙","중앙","Jungang","450"
"571","5","5호선","127.1260023","37.5086169","방이","방이","Bangi","P551"
"20116","21","인천1호선","126.7225326","37.530291","작전","작전","Jakjeon","I116"
"330","3","3호선","126.992629","37.5663875","을지로3가","을지로3가","Euljiro 3(sam)-ga","330"
"451","4","4호선","126.8234085","37.3168245","고잔","고잔","Gojan","451"
"572","5","5호선","127.1276118","37.5023346","오금","오금","Ogeum","P552"
"210","2","2호선","127.0474048","37.5472059","뚝섬","뚝섬","Ttukseom","210"
"331","3","3호선","126.9947283","37.5609968","충무로","충무로","Chungmuro","331"
"452","4","4호선","126.8062464","37.3205511","초지","초지","Choji","452"
"573","5","5호선","127.1350846","37.4979695","개롱","개롱","Gaerong","P553"
"211","2","2호선","127.0559819","37.5445688","성수","성수","Seongsu","211"
"332","3","3호선","127.005635","37.559078","동대입구","동대입구","Dongguk Univ.","332"
"453","4","4호선","126.7892386","37.326801","안산","안산","Ansan","453"
"574","5","5호선","127.1437699","37.4933424","거여","거여","Geoyeo","P554"
"212","2","2호선","127.0692761","37.5403719","건대입구","건대입구","Konkuk Univ.","212"
"333","3","3호선","127.0110008","37.5543465","약수","약수","Yaksu","333"
"454","4","4호선","126.767341","37.3374763","신길온천","신길온천","Singil oncheon","454"
"575","5","5호선","127.1528062","37.4950271","마천","마천","Macheon","P555"
"213","2","2호선","127.0861583","37.5371437","구의","구의","Guui","213"
"334","3","3호선","127.0158006","37.5482794","금호","금호","Geumho","334"
"455","4","4호선","126.7433066","37.3516989","정왕","정왕","Jeongwang","455"
"214","2","2호선","127.0946953","37.5350976","강변","강변","Gangbyeon","214"
"335","3","3호선","127.0173742","37.5416086","옥수","옥수","Oksu","335"
"456","4","4호선","126.7384503","37.3617848","오이도","오이도","Oido","456"
"215","2","2호선","127.103811","37.5206599","잠실나루","잠실나루","Jamsillaru","215"
"336","3","3호선","127.0285128","37.5263302","압구정","압구정","Apgujeong","336"
"216","2","2호선","127.1001714","37.5133497","잠실","잠실","Jamsil","216"
"337","3","3호선","127.0204019","37.5164842","신사","신사","Sinsa","337"
"217","2","2호선","127.0856011","37.5116235","잠실새내","잠실새내","Jamsilsaenae","217"
"338","3","3호선","127.0116295","37.512967","잠원","잠원","Jamwon","338"
"218","2","2호선","127.0736743","37.5110373","종합운동장","종합운동장","Sports Complex","218"
"339","3","3호선","127.0049754","37.5049056","고속터미널","고속터미널","Express Bus Terminal","339"
"219","2","2호선","127.0631862","37.5088721","삼성","삼성","Samseong","219"
"11520","115","김포골드라인","126.8026246","37.5622872","김포공항","김포공항","Gimpo Int'l Airport","G109"
"20126","21","인천1호선","126.699675","37.4419043","인천터미널","인천터미널","Incheon Bus Terminal","I126"
"20125","21","인천1호선","126.7010064","37.4492006","예술회관","예술회관","Arts Center","I125"
"20124","21","인천1호선","126.7022161","37.4576187","인천시청","인천시청","Incheon City Hall","I124"
"20123","21","인천1호선","126.7079019","37.4669093","간석오거리","간석오거리","Ganseogogeori","I123"
"20122","21","인천1호선","126.7104676","37.4782817","부평삼거리","부평삼거리","Bupyeongsamgeori","I122"
"20121","21","인천1호선","126.718399","37.4854209","동수","동수","Dongsu","I121"
"20120","21","인천1호선","126.7234918","37.4904123","부평","부평","Bupyeong","I120"
"20129","21","인천1호선","126.6940278","37.4180588","신연수","신연수","Sinyeonsu","I129"
"20128","21","인천1호선","126.6989247","37.427001","선학","선학","Seonhak","I128"
"340","3","3호선","127.0138201","37.4930313","교대","교대","Seoul Nat'l Univ. of Education","340"
